EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
737,-56.981885989543464,50,-47.60262436395557,60600,-5.121413230895996,,20000,0.03530747443437576,4.837994575500488,0.1661224216222763,0.04999999701976776,-4.904116630554199
738,-47.995926513112735,50,-48.79781903993643,60650,-3.692650318145752,,20000,0.04734143987298012,5.040791034698486,0.1636044681072235,0.04999999701976776,-5.104394912719727
739,-16.572487698990415,50,-47.69795020749832,60700,-4.682331085205078,,20000,0.025844749063253403,4.875789165496826,0.16446512937545776,0.04999999701976776,-4.940254211425781
740,-36.68129723823498,50,-48.29184426004923,60750,-1.9725685119628906,-52.734502871853195,20000,0.08327095210552216,4.892149925231934,0.16532930731773376,0.04999999701976776,-4.957479476928711
741,-81.37157964732141,50,-50.121938182764346,60800,-5.8668694496154785,,20000,0.06876038014888763,4.573733806610107,0.1666964590549469,0.04999999701976776,-4.640429973602295
742,-66.26137968560109,50,-51.77403026177076,60850,-3.6628286838531494,,20000,0.03941044956445694,4.670929431915283,0.16594374179840088,0.04999999701976776,-4.736873626708984
743,-14.34605293408998,50,-49.974950663383645,60900,-1.906337022781372,,20000,0.03629915416240692,4.441115379333496,0.1670520156621933,0.04999999701976776,-4.508167266845703
744,-26.85191787658059,50,-48.51184951548084,60950,-2.171781063079834,,20000,0.04016079753637314,4.7517852783203125,0.16594277322292328,0.04999999701976776,-4.817727565765381
745,-22.241107703942603,50,-45.716377522383794,61000,-4.062694549560547,-46.76764852373672,20000,0.05523718520998955,4.561044692993164,0.1648705005645752,0.04999999701976776,-4.62591552734375
746,-43.60967118833506,50,-44.272460704522025,61050,-1.7751902341842651,,20000,0.03626228868961334,4.784739017486572,0.16586656868457794,0.04999999701976776,-4.850605487823486
747,-34.527449873430115,50,-41.79694844011345,61100,-4.856475830078125,,20000,0.0433751717209816,4.935670852661133,0.1658778190612793,0.04999999701976776,-5.001549243927002
748,-22.83438435212251,50,-40.669777981018534,61150,-2.5874183177948,,20000,0.03973063454031944,5.239253044128418,0.1653093695640564,0.04999999701976776,-5.304561614990234
749,-18.444144343701648,50,-39.364060639844624,61200,-4.400495529174805,,20000,0.03814752399921417,4.678919315338135,0.1663631796836853,0.04999999701976776,-4.745282173156738
750,-71.22051240054817,50,-40.341343950028694,61250,-5.3545002937316895,-29.380380342246006,20000,0.07113856077194214,5.156501770019531,0.16446444392204285,0.04999999701976776,-5.220966339111328
751,-25.97976605429012,50,-38.71702115159522,61300,-2.464940071105957,,20000,0.05074428766965866,4.961970329284668,0.16473357379436493,0.04999999701976776,-5.026704788208008
752,-19.94937113746406,50,-37.839865406989006,61350,-1.9087681770324707,,20000,0.03544728457927704,5.005468845367432,0.16675958037376404,0.04999999701976776,-5.07222843170166
753,-43.23387306873649,50,-38.31935549785961,61400,-4.3049235343933105,,20000,0.02629222720861435,4.933602809906006,0.1657750904560089,0.04999999701976776,-4.999377727508545
754,-20.404916741756292,50,-37.13846286044772,61450,-4.573647975921631,,20000,0.0548272430896759,4.632914066314697,0.165451779961586,0.04999999701976776,-4.698366165161133
755,-24.693203540823166,50,-35.73287057312833,61500,-2.9758195877075195,-23.773521736100168,20000,0.06014234572649002,5.044942855834961,0.16494128108024597,0.04999999701976776,-5.109884262084961
756,-49.90548773011256,50,-37.20532078593688,61550,-4.47770357131958,,20000,0.0890187919139862,4.586980819702148,0.16539569199085236,0.04999999701976776,-4.652376174926758
757,-28.36340854271017,50,-35.77439691359521,61600,-2.271578073501587,,20000,0.06495785713195801,4.867703437805176,0.16521169245243073,0.04999999701976776,-4.932915210723877
758,-44.858402983383385,50,-35.61752073710875,61650,-3.143320083618164,,20000,0.03381618112325668,4.515567779541016,0.1679553985595703,0.04999999701976776,-4.583523750305176
759,-88.48164490793219,50,-39.212978597555825,61700,-6.007554531097412,,20000,0.046231646090745926,5.167666912078857,0.16418324410915375,0.04999999701976776,-5.2318501472473145
760,-22.517503954265628,50,-38.50478893335736,61750,-3.629183530807495,-46.209639220315296,20000,0.06219179183244705,4.660045146942139,0.16578009724617004,0.04999999701976776,-4.725825309753418
761,-31.113054692111028,50,-35.99186268559684,61800,-2.2898435592651367,,20000,0.05961652845144272,4.933149337768555,0.16523711383342743,0.04999999701976776,-4.998386383056641
762,-50.39296989097517,50,-35.19844219586555,61850,-5.570596694946289,,20000,0.04102778434753418,4.750950336456299,0.16620098054409027,0.04999999701976776,-4.817150115966797
763,-23.937989692826683,50,-35.678039033802385,61900,-2.617886543273926,,20000,0.052757181227207184,5.002688884735107,0.16572615504264832,0.04999999701976776,-5.068414688110352
764,-54.04726307463995,50,-37.03780629370536,61950,-5.714234352111816,,20000,0.03980764001607895,4.602051734924316,0.16566096246242523,0.04999999701976776,-4.667712211608887
765,-27.90214140637632,50,-37.32085797882704,62000,-2.221069097518921,-43.8680638377797,20000,0.044017985463142395,4.776430606842041,0.16626687347888947,0.04999999701976776,-4.842696666717529
766,-48.76681038310136,50,-37.57871493856536,62050,-5.723106384277344,,20000,0.08030644059181213,4.966917991638184,0.16517002880573273,0.04999999701976776,-5.032087802886963
